id,cat,baby,praat_f0_mean_c,praat_f0_median_c,praat_f0_std_c,praat_f0_min_c,praat_f0_max_c,praat_f0_first_quart_c,praat_f0_third_quart_c,praat_f0_iqr_c,praat_f1_mean_c,praat_f1_median_c,praat_f1_std_c,praat_f1_min_c,praat_f1_max_c,praat_f1_first_quart_c,praat_f1_third_quart_c,praat_f1_iqr_c,praat_f2_mean_c,praat_f2_median_c,praat_f2_std_c,praat_f2_min_c,praat_f2_max_c,praat_f2_first_quart_c,praat_f2_third_quart_c,praat_f2_iqr_c,praat_it_mean_c,praat_it_median_c,praat_it_std_c,praat_it_min_c,praat_it_max_c,praat_it_first_quart_c,praat_it_third_quart_c,praat_it_iqr_c,praat_ittrv_mean_c,praat_ittrv_median_c,praat_ittrv_std_c,praat_ittrv_max_c,praat_ittrv_first_quar_c,praat_ittrv_third_quar_c,praat_ittrv_iqr_c,praat_vowtrv_mean_c,praat_vowtrv_median_c,praat_vowtrv_std_c,praat_vowtrv_max_c,praat_vowtrv_first_quart_c,praat_vowtrv_third_quart_c,praat_vowtrv_iqr_c,praat_f0trv_mean_c,praat_f0trv_median_c,praat_f0trv_std_c,praat_f0trv_max_c,praat_f0trv_first_quart_c,praat_f0trv_third_quart_c,praat_f0trv_iqr_c,praat_f0_range_c,praat_f1_range_c,praat_f2_range_c,praat_it_range_c,praat_ittrv_range_c,praat_vowtrv_range_c,praat_f0trv_range_c,praat_f0trv_rate_median_c,praat_f0trv_rate_iqr_c,praat_vowtrv_rate_median_c,praat_vowtrv_rate_iqr_c,praat_ittrv_rate_media_c,praat_ittrv_rate_iqr_c,praat_f0_trv_rate_default_c,praat_vowtrv_rate_default_c,praat_ittrv_rate_defau_c,mir_attack_mean_c,mir_attack_std_c,mir_attack_range_c,mir_attack_min_c,mir_attack_1q_c,mir_attack_med_c,mir_attack_3q_c,mir_attack_max_c,mir_attack_dist_c,mir_attack_iqr_c,mir_roughness_mean_c,mir_roughness_std_c,mir_roughness_range_c,mir_roughness_1q_c,mir_roughness_med_c,mir_roughness_3q_c,mir_roughness_max_c,mir_roughness_dist_c,mir_rolloff85_c,mir_inharmonicity_c,mir_roughness_iqr_c,mir_tempo_c,mir_pulseclarity_c,tm_peak_hz_c,tm_peak_idx_c,tm_std_idx_c,tm_std_hz_c,npvi_phrase_c,npvi_total_c,npvi_num_events_c
TOR11B,id speech,.9130435,.8743158,1.0019523,.1704338,2.1567359,.52301449,.88737142,1.0582633,.21355702,1.0685961,.089901693,1.422745,.71804249,.54466385,.019994028,.64235544,.7660746,.88635069,.51147419,1.1763725,.23307115,-.40185854,.25878513,1.016102,.74960065,-.32711428,-.24512671,1.5239729,-.12046887,.23567995,-.83294106,-.018681055,2.0589509,2.1493979,1.8850101,1.8516555,.39393824,1.690817,2.1054549,2.0803089,2.0477633,1.8044739,2.0251286,2.1062071,1.9767193,1.9717127,1.843136,1.5455018,1.3532963,1.2484635,.27604729,-.75539738,1.7299119,1.9053844,-.072812483,.38596469,-.4473891,.39836112,.39335597,2.1061997,.27604714,2.2883399,2.3731432,2.4096279,2.4269097,2.485364,2.5239303,2.2724926,2.5572927,2.5295229,.26727277,-.21674508,-.72209281,.85519671,.3201642,.30607012,.25987136,-.69853175,-.8242892,.18744183,.6637556,.24208024,.039007232,-.055555258,-.061832037,-.05047315,.039007254,.16423821,.05842315,.78573436,-.051211476,-.97443002,-.13272285,2.3678036,2.3678036,-1.610384,-1.6103828,-1.4130161,-1.3373493,-.89102274
TOR11C,ad song,.36036035,.68410826,.72962683,-1.0905603,.22733764,-.37245637,.88737142,.39521724,-.21710108,.41790459,1.1477145,-.70189852,1.0987176,-.20417279,.52695715,.75239617,.51837558,-.30392203,-.32088339,-.62396181,-.24018715,.97739416,.045350455,-.5310173,-.60238075,.84102374,.83822471,-.7792902,.10757346,.49640489,1.1245053,.66425562,-1.40745,-.50246143,-.60053426,.1320786,.51628327,-.44598374,-.82747966,-.86670357,-.76122808,-.80332601,-.15925588,-.35327223,-1.1147604,-1.0526788,-.98815411,-.63661891,-.047286566,-.17292614,-.26660541,.94093364,-.72198093,-.86506754,-.36795527,-.36530083,.93896955,.44957352,.51682782,-.35327101,-.26660529,-.31565064,-.58663327,-.48626205,-.53761131,-.42081699,-.4890328,-.33475798,-.46043083,-.42445666,-.18628705,.55956119,1.2188792,-.32305691,-.45064542,-.36155248,-.33947343,1.2123332,1.0196558,-.22908604,-.16111301,.032828316,.059416387,.0074166018,.06467618,.12615348,.059416421,.11676765,-.30248982,-.70037353,.13862419,1.0658202,1.1449088,-.43848205,-.43848214,1.0028008,1.002802,.056759417,-.18173702,.20346189
TOR11D,ad speech,.6226415,-.59503472,-.91558129,1.1034329,-1.3239374,.86419922,-.91805178,-.47808641,.52423966,-.28499675,-.22017001,-.29128519,-.87002087,.70605129,-.0034415014,.0063652047,.01032942,.33343741,.63991845,.20944765,.81160271,-.15945056,.2579397,.51744008,.23458107,-.4189401,-.46749544,-.090181693,-.18969576,-.27806407,-.37437874,-.47362515,-.035477679,-.67997438,.13345212,-1.6116341,-1.0481442,.024504451,.077281661,.084798254,-.14960293,.33367214,-.76136327,-.42387933,.44126445,.13974121,.10581978,.25984919,-.35352334,-.099461757,.90400678,-.27830431,.33561265,.38436481,1.196336,.79077351,-.5401119,-.1123017,-1.0475318,-.42387787,.9040063,-.91362649,-.7154057,-.88262671,-.84932458,-.90191925,-.97590506,-.86616516,-1.0448225,-1.0926292,-.40812334,-.47214907,.027240001,-1.3947684,.21972293,.017936485,-.42633015,-.014049504,.37273705,-.67000949,-.16851766,-.13728079,-.046619106,-.025404513,-.015255217,-.038965039,-.046619132,-.10689041,.85797417,.37192264,-.04095082,.65568084,-.46141329,-.96466064,-.9646607,.1031777,.10317798,1.1832323,1.2065184,1.5785836
TOR12A,id song,.89430892,.057371043,.11908884,.71856266,-.89680415,.31534967,.032506738,.25465265,.4501878,-.26086599,-.41645372,.33827025,-.69498855,.47794488,-.35563657,-.29714561,-.0937052,.86771101,.78829163,-.44853222,-.41513786,.3199127,.95834905,.75378782,-.33778822,-.39237556,-.36482373,-.44317561,-.18528458,-.46782839,-.30525199,-.40368071,-.33430991,-1.0685666,-.83407527,-1.2259446,-.84650153,-.81110185,-1.2426332,-1.2697705,-.45754012,.081799105,-.78228557,.76991022,-.29756308,-.1464106,-.11488374,-.48983288,-.56012058,-.13906415,.32868078,-.38285241,-.49092516,-.4740445,.53226471,.55239975,.40171078,-.33324796,-.84589881,.76990759,.3286806,-.49303475,-.43615162,-.29372093,-.43511769,-.57222754,-.59628779,-.54226774,-.38769665,-.56065476,-.70565426,1.202924,1.7308688,-1.0342274,-1.3234439,-1.0887347,-.998303,1.7045093,.048057761,-.67455286,-.34747422,-.36584967,-.2511251,.039522666,-.37695736,-.59063733,-.25112525,-.35766843,.18665893,.594006,-.65502691,-.76136708,-.92886269,.32886156,.32886159,.89479315,.89479595,1.067399,1.2045122,.049111489
TOR12B,id speech,.87179488,.52507275,.32245061,1.0473756,-.84438467,1.0208359,.44450191,.17023382,-.26041299,.26628768,.62757939,-1.1997532,1.2875589,-.93315136,1.0151249,.16541107,-.56278157,-.64430195,-1.0648904,1.4583719,.31336373,-.98992163,-1.1476163,.24227814,1.5892524,.42445144,.27865505,-.021981351,.23550752,.70222372,.42844811,.33104172,-.37152448,.69185734,.43371913,1.399855,.88784975,.61016452,.24833797,.1530772,.35939252,.24756753,.58020258,1.3349438,.34034574,.50141048,.51731598,.45635068,1.0813985,.37591797,.94612211,.38285246,.88994336,.89408398,1.2343966,-1.0673321,-.98105502,.54614645,.88724434,1.3349391,.94612163,1.1106491,.7400986,.59535575,.51364225,.71037847,.57244426,1.0144355,.73206055,.90016007,-.44290894,-.97450978,-1.2264811,.47818127,-.5833348,.022292757,-.17847918,-1.2153541,-.51958793,.048120279,-.072001003,.23614015,.35087493,-.078734219,-.23569396,-.11791045,.35087511,.22985108,-.21721128,-.37187964,-.1237664,1.2626395,1.2016146,.15346868,.15346874,-1.6097705,-1.6097735,-1.5962058,-1.6326892,.021047782
TOR12C,ad song,.79439253,.027966356,.24347146,-.80296582,2.5484967,-.46539405,-.018177882,-.10755499,-.18423456,-.15840773,-.40449464,.5212329,.10993708,-.17408007,-.64473933,-.09550105,.36906183,.81890881,.95640141,-1.1371628,.1703923,-.4436501,.94621223,.49238425,-.5941273,.46741486,.55244637,.6973713,.002036009,.47232312,.50510299,.51663357,.013024997,-.0014768102,.083407447,-.44176993,-.37184909,-.21318993,.54992515,.69049948,-.66715169,-.56825036,-.71085298,-1.0549809,-.44620469,-.58582604,-.59554631,.19566928,-.3326948,.2429544,-.45606172,-.053010292,-.15297009,-.15511042,-1.0823704,-.17810312,-.48297879,.53590399,-.3712669,-1.0549772,-.45606148,-.37264386,-.19657446,-.30221081,-.37367845,-.24197604,.0044150893,-.13897754,-.29634422,-.1835009,.074214019,-.096163772,-.14644918,.026830966,.70478505,.15053143,-.40816346,-.14601801,-.33193597,-.88204843,.97132474,.55571657,.18384998,.04322385,1.0378402,1.3153993,.18385008,.53886282,.10136939,1.5996054,1.448197,.70432186,1.279379,-.28501356,-.28501338,-.10570331,-.10570175,1.067399,1.2045122,-.25958931
TOR12D,ad speech,.59090906,-.61040926,-.68501043,-.9629721,-.80730748,-.87079173,-.45883065,-.31733119,-.0055398014,.15298514,.19337045,.34025005,-.70250702,.62928653,-.014749428,.22723615,.2874248,-1.0423179,-.67980272,.12732273,-.068618901,1.1136599,-.75694579,-1.488451,-.65733594,-.49949238,-.46627924,-.23221433,-.052259978,-.7067194,-.62829858,-.4439967,.69280869,.37818563,.3169485,.26785955,.33050132,.41412774,.44436973,.42619365,.7652995,.23888347,.9129355,-1.0498729,.40342215,.2308258,.19311422,-.16218661,-.18858331,-.4798086,-.8187412,.053010363,-.24604823,-.26492894,-.68429101,.69303608,1.0623244,-.74880165,.32992005,-1.0498692,-.81874079,-.24497056,-.10737246,.00057599478,.2951538,.10382503,.019428544,-.33319017,-.048019554,-.15600424,1.0743492,-.13225061,-.35793847,.52921516,1.2019937,.9159109,1.5849453,-.34313706,.80346596,1.5084809,-.55184954,-.42600712,-.28359976,-.004012303,-.42518899,-.60685146,-.28359991,-.41104549,-.070817038,-1.821733,-.66940379,-1.2055939,-1.5521314,-.19731711,-.19731696,.82068068,.82067829,-.53859234,-.77633435,.18943003
TOR13A,id song,.90825689,.89569634,1.1087602,-.74653965,.31536898,-.43116838,1.2169604,.62646437,-.636392,-.13540392,.4577803,-.054140702,-.52083862,.19932368,-.39396194,-.03539452,.58331561,-.55905795,-.051612392,1.4774899,-1.4844495,-.43043157,-1.1045412,.1272863,1.4200188,.24534784,.3066251,.23408745,-.089588016,.36315271,.28369254,.32009432,.11412405,-.18363002,-.50670081,.41049424,1.1285745,-.46313688,-.7209816,-.73840511,-.18051964,.15007898,-.20953183,.48556086,-.056631561,-.21585816,-.23911092,-.72088933,.019702753,-.15950656,-.30839121,.46973053,-.79116493,-.8852886,-.49963203,.26763105,.39850533,.51029724,1.1288086,.4855592,-.30839106,-.033315361,-.43309742,-.068029873,-.15498555,-.27983457,-.34809974,-.55721194,-.21429467,-.19499329,-.85556412,-.69137943,-.11140994,-1.1151654,-.3819128,-.33207697,-1.0495971,-.14475369,.62169302,-1.2004544,-.41258913,-.047735922,-.022951784,-.06862051,-.055228967,-.069332615,-.022951955,-.062327988,-.27537096,-1.4939363,-.07097242,-.0022520542,-1.6896713,-1.0085089,-1.0085089,1.0960686,1.096067,1.5314037,1.2867416,1.4803606
TOR13B,id speech,.93000001,1.0668542,1.1087602,1.1680658,-.20328534,.77475065,.99068338,1.308497,1.728094,1.2554541,1.3612128,-.6978634,.62225991,-.93522668,1.4874831,1.2560109,-.58170152,.19713137,.15264252,-.0054009864,-.64120609,-.91227901,.17073697,.053949993,-.14331573,.23230247,.17111956,.55718094,.22532748,.61617178,.10608504,.29298541,.66117626,.74285311,.4441449,1.1456131,.087510429,.23279358,.42316455,.44216219,1.0424435,-.020481387,1.4340677,.26883888,.45301947,.73633921,.76823664,1.2829003,.72224575,1.1576561,.47005671,-.31953457,.16429238,.20862237,.8240124,-.96194166,-.39130571,.45908481,.086657524,.26883796,.47005647,.62995845,.64088559,.93404251,1.3041471,.99035692,1.1175655,1.9132408,1.3363554,1.0696338,-.91762477,-.077889726,-.12760726,-1.3242743,-1.5317371,-.65633833,-1.0090753,-.16719173,-.87564534,-.58742434,.3521125,.13578829,.093183056,-.069758929,-.0027860741,.064968444,.093182944,.16567574,.71624619,1.0011269,.077335671,-.11563002,-.31672975,.7454198,.74541962,-1.0988659,-1.0988648,.85254657,.92660528,-.62441754
TOR13C,ad song,.78899086,-.76766914,-.604267,-.90984195,.1431945,-1.1416204,-.96213549,-.58247346,.011908099,-1.0132362,-1.2146517,-.23995291,-.26521432,.5855211,-.585774,-1.0222358,-.47236282,.71090531,.40611434,-.98061574,1.6710798,.58899677,.83810663,.51912826,-.44036177,.10647023,.21072891,-.24735935,.051580619,-.36764747,.18445161,.060821351,-.45153534,-.6836589,-1.0905535,-.63129288,.10450294,-1.2472838,-.82276726,-.68113875,-1.386494,-1.0985804,-1.0756875,-.52011716,-1.0621138,-1.416062,-1.4425613,-1.1539078,-.4711768,-1.1056341,-1.0386367,.16933857,-1.0235481,-1.0963769,-1.1824741,.58218873,-.40676877,-.47444853,.10478145,-.52011538,-1.0386361,-.3461841,-.60676169,-.65117025,-.80526644,-.64220935,-.47728658,-.8563031,-.66810566,-.44773588,.89696902,.52151161,.04866853,1.9053173,.72700292,.36728537,1.23467,.10528539,.023719091,1.2769742,-.24658193,-.055600639,-.045216314,.0405384,.03507508,.0096969791,-.045216497,-.076325245,-1.2414463,-.58169806,.0074266302,-.15648551,2.1167216,-1.0085089,-1.0085089,.79821193,.79821062,-.4010973,-.073437586,-.76473606
TOR13D,ad speech,.021276595,-1.1948819,-1.6132542,.48831561,-.25527862,.79803854,-1.2455086,-1.3524872,-1.1036098,-.10681312,-.60434222,.99195725,.16379306,.15038091,-.50774664,-.19838005,.47074908,-.34898058,-.50714362,-.49147317,.45457521,.75371379,.095697589,-.70036459,-.83634132,-.58411944,-.68847358,-.54390901,-.18732059,-.6116761,-.57422972,-.67390054,-.3237657,.12443577,1.1531092,-.92481464,-1.3205874,1.4776266,1.1205845,.97738183,.52456999,.96898317,-.14884877,-.23428197,.66572541,.89558101,.91343576,.59189665,-.27077186,.107485,.87697142,-.31953457,1.6504205,1.7730433,.85809398,.11212185,.39956915,-.49493349,-1.3202472,-.23428115,.87697101,-.2504591,.39897344,-.21484239,-.34389514,-.068312839,-.29217923,-.4997257,-.45395499,-.42690474,.87621987,.24775746,.19034857,.53412247,1.1866471,.62113005,.82400239,.20665991,.23023304,.51090485,.30705854,-.03245173,-.025014959,.097841032,.022939958,-.0053328089,-.025014482,-.027022496,.80057132,1.0745063,-.013789863,.27436802,-.11032109,1.2715981,1.2715982,-.79541558,-.79541487,-1.9828522,-2.1399109,-.09120705
TOR14A,id song,.87591243,-.058706827,.083366692,-.66037047,1.84435,-.64090937,.10760796,-.27340338,-.53135765,-.97534609,-1.3336323,.17457299,-.61800236,.1420137,-1.1952686,-.27058837,.57044786,.83474284,.58901149,.09210553,.15521912,-.42487505,.63919765,.9883759,.27720752,-.15813002,-.095895663,.13979965,-.11809318,-.0077058468,-.21833068,-.15153155,.25057727,.057668705,-.73607141,.59877825,.24384047,-.86501205,-.39724675,-.26981232,-.06821306,.30965999,-.2097227,.10120776,.37656751,.15162215,.10648722,-1.1598283,-1.1653885,-.89192253,-.55797464,-.63317907,-1.1618379,-1.1453679,-1.0362002,.225765,-.40890267,.11852031,.24439599,.10120741,-.5579744,-.83083463,-.91549081,.20713441,.065310173,-.27911201,-.2445025,-.5958904,-.077874474,.010818999,.18499461,.24339338,.38810852,.72969556,.38549507,.0015370746,-.25040153,.4107289,.10924463,-.51831079,-1.5304531,-.89701557,-.79210705,-.34108508,-.78087348,-1.3773607,-.79210746,-1.070315,-.37999365,-1.4121417,-1.3706784,-1.0142804,.13264342,-.85504025,-.85504013,1.029488,1.0294874,-.047070444,1.043066,.33676451
TOR14B,id speech,.92920351,.88421458,.99906695,1.7080772,-1.2408334,.6944629,.086480007,1.2063718,1.8853565,.29119095,.47465301,-.13806851,1.0443243,-.52287865,.18083543,.21059731,.12000553,.24034983,-.098485716,-.048973102,.99652171,-.41134498,.2417202,-.059282184,-.34327748,.36680928,.34745067,-.24065147,.80222017,.033393636,.30730465,.41636598,.3721444,.44347975,1.0238274,.29294217,.036533765,1.114959,.77328795,.65305632,1.1160495,.58285236,1.4098153,.5401575,.61155754,.98080987,1.0218136,1.2460448,2.3973157,.83674783,.13872756,2.482651,2.2220862,2.0410135,.95826262,-.63591844,-.80945599,-.82671845,.035965241,.54015559,.1387275,2.4452069,2.2365675,.77089125,.71359658,1.0631166,1.1058471,1.2975765,.9227832,.62863272,.62512928,-.032288197,-.067774519,-.40750638,.75448596,.73632264,.8638559,-.080008432,-.10170483,.77383393,1.6328769,.45692256,.090042613,.26736221,1.1668309,2.7130718,.090042658,1.5763617,-.34226978,.49117097,2.6070681,.094182871,1.2723131,.10962046,.10962053,-.73268813,-.73268789,.82452047,-.564987,-.3648282
TOR14C,ad song,.14285715,.59327006,.51975513,-.96875715,.43658921,-.5167644,1.1591678,.39039364,-.72825766,.66161805,1.1337073,-.06533996,-.0084006349,-.060553983,.9340468,.23916945,-.41207421,-.41468379,-.058122341,-.14768569,-.00051438779,.7266295,-.37403825,-.32652143,.098391697,.52691072,.46697378,-1.1848314,.62304413,.061648734,.72822458,.30549726,-1.5493609,-.37478063,-1.4783983,.64513689,.32766908,-1.3649057,-1.0475439,-.91736233,-.26525849,-.86088705,.11226653,-.65651292,-1.18077,-.60147804,-.47956604,-.92943484,-.89743125,-.56573045,-.3379983,-.63612407,-.92102146,-.89153582,-.60594219,-.059170444,.56983179,-.60138273,.32822096,-.65651065,-.33799815,-.75771314,-.78005862,-.28241372,.055136789,-.3942875,-.35102159,-.4026981,-.016285436,-.04872803,-.85773098,.083922982,.13238978,-1.3862808,-1.4038963,-1.2025143,-.81351095,.091560215,-.018449698,-.39133337,.19390327,.85642797,1.1625098,.34237081,.14369145,-.37462887,1.1625104,.17129706,.65748364,.24165501,-.31926864,1.7580308,-1.270169,-.76734382,-.76734376,.64351374,.64351326,.12170435,.13433318,-.3648282
TOR14D,ad speech,.05102041,-1.4187782,-1.6021895,-.078949347,-1.0401052,.4632107,-1.3532554,-1.3233627,-.6257413,.022538004,-.27472687,.028835475,-.41792154,.44141927,.08038643,-.17917781,-.2783792,-.66040891,-.43240431,.10455327,-1.151226,.10958964,-.50687814,-.60257566,-.032321952,-.73558992,-.71852773,1.2856832,-1.3071711,-.087336525,-.81719965,-.57033062,.92663968,-.12636822,1.1906427,-1.5368572,-.60804248,1.114959,.67150253,.53411859,-.78257793,-.031625569,-1.3123587,.015147046,.19264543,-.53095448,-.64873457,.84321851,-.33449605,.62090498,.75724566,-1.2133478,-.13922691,-.004109975,.68388015,.46932346,.64852798,1.3095803,-.6085822,.015146993,.75724524,-.85665917,-.54101819,-.69561195,-.8340435,-.38971692,-.51032317,-.29898804,-.82862318,-.59072369,.047606718,-.29502839,-.45272386,1.0640914,.26391539,.46465454,.20005687,-.42228049,.010909872,.13581032,-.29632679,-.4163349,-.4604454,-.26864797,-.52964878,-.96108204,-.46044567,-.67734373,.064779878,.67931455,-.91712087,-.83793342,-.13478725,1.5127633,1.5127634,-.94031173,-.94031161,-.89915472,-.61241132,.39289191
TOR15A,id song,.95652175,.90903324,1.2500978,-.80375713,-.04410911,-.57496268,1.1236168,.92971426,.30922771,-1.7730407,-2.0182581,-.92390382,-.039509978,.035574663,-1.6191061,-.67738879,.39472416,-1.6826051,-1.7423103,.43451899,-1.1294804,-.87738943,-1.8923368,-1.0397894,1.1586001,.36964372,.4699268,.63519716,-.10078658,.2408175,.41116628,.50186312,.30081686,-.34043628,-.37741914,-.21039055,.089209594,-.30140659,-.37886882,-.37498432,-.10093026,.51390785,-.44213396,-.32187304,.40146071,.27766222,.2474965,-.42547289,.18351689,-.043414012,-.64742303,.57427871,-.32850677,-.40992892,-.57194728,.016527716,-.23594618,.38299766,.089489199,-.32187191,-.64742273,.071480669,-.49882224,-.58984679,-.40369329,-.49847454,-.74562216,-.61933881,-.65768886,-.53605306,-.60201663,-.46962136,-.52689207,-.24504758,-.049653925,-.59279191,-.54216725,-.53546929,-.3247703,-.69192594,-.42115954,-.07119669,-.052442949,-.09631718,-.097705834,-.12540582,-.052443061,-.097771473,-1.5492336,-2.0384631,-.13061781,-.022251895,1.3743962,.30693758,.30693749,.90393502,.90393806,-.81908339,-1.1063819,.25257337
TOR15B,id speech,.84070796,-.46859056,-1.0251312,1.7530843,-.15661916,1.0138367,-1.070544,-.75099856,-.033463322,1.1879222,.34710011,1.2262328,.5506053,.035574663,1.019824,.017507259,-.74617159,1.671955,1.6666809,-.121209,.25565466,.69648719,1.8844965,1.2948979,-.45887566,-1.1398382,-1.2951226,-.44383502,-.06413687,-.75327688,-1.2752486,-1.2365844,.20902103,.89879006,.47333783,.80221164,-.65845305,.60036248,.54851168,.50603592,1.6847626,1.198657,1.6582094,1.7083144,1.009394,1.1246397,1.1153133,.68827635,-.64062023,.67322886,.97208679,-.75686985,.25744873,.35551283,1.0560956,.054946981,.3208217,-.78904039,-.65814102,1.7083085,.97208631,-.29180565,.69739681,2.3571484,1.5995961,1.1769698,1.8664297,1.6656702,2.3000753,1.5825055,.72394884,.91162091,.77240849,-.21885316,.29376328,.60986668,.28217745,.7678411,-.33995417,.22975004,.21290265,-.040323257,-.061259165,.0016120722,-.035871956,-.031039607,-.061258949,-.050234694,1.692639,1.8230926,-.034385886,-.4900752,.35628355,.48233047,.48233035,-1.2280587,-1.2280579,.085140966,.42849684,-1.2348032
TOR15C,ad song,.37,.44813639,.62742156,-.37764734,-.46985739,-.68463838,.79517823,.57636446,.060771115,.20321593,1.2950404,-.58935148,.022171391,.035574663,.32954922,.4441798,.29213458,-.11982196,.18089738,.12901954,.2892952,-.80563098,-.26917946,-.15023682,-.054797195,.69124174,.74788731,-.56559759,.18019404,.20357193,.88547051,.58110458,-1.1356605,-1.0395585,-1.528443,-.46970239,.31803933,-1.4384197,-1.2968245,-1.1921307,-1.7058564,-1.7941794,-1.1531724,-.36048821,-1.7101715,-1.6772767,-1.6258432,-.91534948,-.40418747,-.55706567,-.63864386,.020615183,-.65896571,-.69598317,-.59634066,.012865229,-.87307757,.037677824,.31830904,-.36048695,-.63864356,-.13391127,-.62430114,-1.2293071,-.86218756,-.83414674,-.9539758,-.73321676,-.9578023,-.65718728,.36024687,.14951684,.23977193,.71590441,.11247318,.22703898,.50912356,.26159632,-.15579009,.61771423,-.33406776,-.047439922,-.054406326,-.016149728,-.043116655,-.074312039,-.054406434,-.053407308,-.48230243,-.42174938,-.08070685,.59232455,-.47525275,-1.0085088,-1.0085089,1.1917827,1.1917828,.55268121,1.0452217,-1.150612
TOR15D,ad speech,.099009901,-.88857901,-.8523882,-.57167959,.67058545,.24576432,-.84825093,-.75508082,-.3365356,.38190159,.37611637,.28702247,-.53326714,-.10672464,.26973233,.21570113,.059313208,.13047118,-.10526968,-.44232908,.58453047,.98653418,.27701905,-.10487415,-.64492816,.078952156,.077307455,.37423584,-.015270585,.30888942,-.021388177,.15361781,.62582284,.48120475,1.4325244,-.12211892,.25120324,1.1394634,1.1271819,1.0610785,.12202364,.081614733,-.062902689,-1.0259539,.29931685,.27497524,.26303372,.65254623,.86129081,-.072748654,.3139796,.16197602,.73002362,.75039917,.11219232,-.084340528,.78820133,.36836517,.25034282,-1.0259503,.31397945,.35423625,.42572656,-.53799438,-.33371547,.15565158,-.16683164,-.31311461,-.68458402,-.38926506,-.48217958,-.59151626,-.48528835,-.25200361,-.3565824,-.244114,-.24913378,-.49396825,.82051474,-.15553837,.54232466,.15895987,.16810843,.11085483,.17669445,.23075745,.16810845,.20141347,.33889675,.63711751,.24571057,-.079997733,-1.2554269,.21924111,.21924107,-.86766082,-.8676641,.18126081,-.36733618,2.1328418
TOR16A,id song,.49579832,1.1259583,1.4139723,.16966954,.036651067,.72633386,1.3595259,.80976808,-.2437859,-.3622742,-.17115216,.30783588,.045570534,.41569594,.26544306,-.73344606,-.86006171,-.0071594897,.15539627,.74672538,-1.4407668,.20081691,.070465788,.42489856,.35748616,.4800328,.56495458,.62282646,-.085176319,.5825538,.43734592,.5938943,.56668293,.65912849,.3336302,.94925636,1.0327947,.52929914,.15786192,.065525807,-.04021671,-.40935117,.7242142,1.9942516,.064844616,-.50092113,-.59479129,.26471937,.50157523,.55978775,.9288578,-.10822947,.23933285,.26402476,.72639549,.36264369,.75915724,.51187044,1.0320983,1.9942447,.92885733,.0055339546,-.15549472,-.12172057,.032613944,.0021591375,-.028900867,.64925176,-.018410614,.39378786,-.096848555,.32365194,.45072585,-.31344539,-.46241367,-.5880959,-.26367784,.43174267,1.4647776,-.12325007,-.1866599,-.0013294978,-.00081514078,-.062548354,-.034131926,-.017751278,-.00081570464,.0049423007,.14712285,-1.5408534,-.014537259,.17066988,-.30371359,-.70157158,-.7015714,2.1382034,2.1382096,-.26455635,.040450539,.84191126
TOR16B,id speech,.82608694,-.79076505,-1.3143471,1.1209891,-.40529186,-.92402428,-1.4717468,-.052405488,1.8719749,1.4601214,.34093937,.54595649,.27142847,-.45598131,-.59589905,1.8200468,1.9669087,.75236422,.9255715,.1958911,.99261224,-.71773922,.22887728,1.0203956,.78892583,-.74570489,-.87766069,-.80373555,.07092426,-.92181683,-.58860254,-.88222247,-1.1120605,-.72404373,.083407447,-.88993955,-1.264343,.019603655,-.16068937,-.19217263,1.2915007,1.8408889,-.18207321,-1.8095256,1.9088053,1.848623,1.8001657,-.6459462,.2696459,-1.2562233,-1.565025,1.3848951,.23277368,.090419449,-.85130358,-.47681972,-1.2691616,-.39576393,-1.2645998,-1.8095193,-1.5650241,1.6142812,1.3595052,2.054739,2.03933,1.4806885,1.0962706,-.6618681,2.055845,.43061146,-.50909227,-.9591319,-.87206882,2.4609766,.25868642,-.14414674,-.35737953,-.76883483,-1.1333297,-.59790057,.20471267,-.0050020879,-.0067756507,.02916955,-.0033716103,-.016211009,-.0067742793,-.0092883175,1.0399358,1.1556863,-.020247243,1.3108696,.012771755,1.052357,1.0523571,-1.2707136,-1.2707146,1.3669237,-.1381304,-.81384754
TOR16C,ad song,.12727273,.010706701,.085634552,-.59654093,.32559735,-1.0605838,.17074116,-.11510342,-.45710045,-.20865707,.085136294,-.21906467,.1951707,.75892437,.43526283,-.1886007,-.32531187,-.60503942,-.73496199,-.3780795,.73585773,.80634981,-.22766919,-1.1101738,-.88323712,.56666619,.58163208,.71521318,.10893114,.55943525,.48251748,.62725943,.52202553,.033464178,-.25022253,.08932513,.18204482,-.33326259,-.070213325,-.0071583483,-.59653801,-.63681781,-.27798918,-.38291672,-.80361438,-.95471948,-.96069878,-.064874671,-.30229625,.044525348,-.80726594,-.29376569,-.27072331,-.25218806,-1.1376232,.70658767,.69865447,.2762922,.18251832,-.38291541,-.80726552,-.82662725,-.66206425,-1.1287385,-1.2187335,-.91682696,-.62317502,-.15422918,-1.0771312,-.45600837,-.0027624459,-.6464653,-.55696446,-1.1179417,.5963608,.67613173,.14837199,-.60231018,-.69931012,-.094223857,.058146298,.026388697,.026889583,.028741807,.03673128,.045904297,.026889034,.02562974,-.21332562,.53026426,.04833845,-.74076992,-.27769059,-.1753929,-.17539285,.40322447,.4032186,.17610151,.75825584,.14031854
